"timestamp","date","year","doy","hr","precip.cm","lag.precip","water.depth"
2015-09-30 07:00:00,2015-09-30,2015,273,7,0,0.5842,5.582933
2015-09-30 08:00:00,2015-09-30,2015,273,8,0.0762,0,6.133571
2015-09-30 09:00:00,2015-09-30,2015,273,9,0.254,0.0762,6.082586
2015-09-30 10:00:00,2015-09-30,2015,273,10,0.3048,0.254,6.30692
2015-09-30 11:00:00,2015-09-30,2015,273,11,0.381,0.3048,6.684209
2015-09-30 12:00:00,2015-09-30,2015,273,12,0.5334,0.381,6.826967
2015-09-30 13:00:00,2015-09-30,2015,273,13,1.8542,0.5334,7.132877
2015-09-30 14:00:00,2015-09-30,2015,273,14,2.0574,1.8542,9.049913
2015-09-30 15:00:00,2015-09-30,2015,273,15,0.6096,2.0574,13.68955
2015-09-30 16:00:00,2015-09-30,2015,273,16,0.2794,0.6096,23.11158
2015-09-30 17:00:00,2015-09-30,2015,273,17,0.5588,0.2794,31.26918
2015-09-30 18:00:00,2015-09-30,2015,273,18,0.0762,0.5588,35.30719
2015-09-30 19:00:00,2015-09-30,2015,273,19,0.0254,0.0762,37.47915
2015-09-30 20:00:00,2015-09-30,2015,273,20,0.0254,0.0254,38.16235
2015-09-30 21:00:00,2015-09-30,2015,273,21,0,0.0254,37.77486
2015-09-30 22:00:00,2015-09-30,2015,273,22,0,0,36.84694
2015-09-30 23:00:00,2015-09-30,2015,273,23,0,0,36.03117
2015-10-01 00:00:00,2015-10-01,2015,274,0,0,0,34.54241
2015-10-01 01:00:00,2015-10-01,2015,274,1,0,0,33.69606
2015-10-01 02:00:00,2015-10-01,2015,274,2,0.0508,0,32.5336
2015-10-01 03:00:00,2015-10-01,2015,274,3,0,0.0508,31.43233
2015-10-01 04:00:00,2015-10-01,2015,274,4,0,0,30.82051
2015-10-01 05:00:00,2015-10-01,2015,274,5,0,0,31.10602
2015-10-01 06:00:00,2015-10-01,2015,274,6,0,0,30.07613
2015-10-01 07:00:00,2015-10-01,2015,274,7,0,0,28.74032
2015-10-01 08:00:00,2015-10-01,2015,274,8,0,0,28.8015
2015-10-01 09:00:00,2015-10-01,2015,274,9,0,0,28.30185
2015-10-01 10:00:00,2015-10-01,2015,274,10,0,0,28.03673
2015-10-01 11:00:00,2015-10-01,2015,274,11,0,0,27.48609
2015-10-01 12:00:00,2015-10-01,2015,274,12,0,0,26.92525
2015-10-01 13:00:00,2015-10-01,2015,274,13,0,0,26.56836
2015-10-01 14:00:00,2015-10-01,2015,274,14,0,0,26.27265
2015-10-01 15:00:00,2015-10-01,2015,274,15,0,0,26.04831
2015-10-01 16:00:00,2015-10-01,2015,274,16,0,0,25.53846
2015-10-01 17:00:00,2015-10-01,2015,274,17,0,0,25.89536
2015-10-01 18:00:00,2015-10-01,2015,274,18,0,0,25.51807
2015-10-01 19:00:00,2015-10-01,2015,274,19,0,0,25.24275
2015-10-01 20:00:00,2015-10-01,2015,274,20,0,0,25.13058
2015-10-01 21:00:00,2015-10-01,2015,274,21,0,0,25.0796
2015-10-01 22:00:00,2015-10-01,2015,274,22,0,0,24.61053
2015-10-01 23:00:00,2015-10-01,2015,274,23,0,0,24.56975
2016-05-14 00:00:00,2016-05-14,2016,135,0,0,0,29.23937
2016-05-14 01:00:00,2016-05-14,2016,135,1,0.1524,0,29.38213
2016-05-14 02:00:00,2016-05-14,2016,135,2,0.3048,0.1524,29.17819
2016-05-14 03:00:00,2016-05-14,2016,135,3,0.1016,0.3048,29.71863
2016-05-14 04:00:00,2016-05-14,2016,135,4,0.0508,0.1016,30.13671
2016-05-14 05:00:00,2016-05-14,2016,135,5,0,0.0508,30.06533
2016-05-14 06:00:00,2016-05-14,2016,135,6,0,0,30.25907
2016-05-14 07:00:00,2016-05-14,2016,135,7,0,0,29.8206
2016-05-14 08:00:00,2016-05-14,2016,135,8,0,0,29.99395
2016-05-14 09:00:00,2016-05-14,2016,135,9,0,0,30.14691
2016-05-14 10:00:00,2016-05-14,2016,135,10,0,0,30.37124
2016-05-14 11:00:00,2016-05-14,2016,135,11,0,0,30.47321
2016-05-14 12:00:00,2016-05-14,2016,135,12,0,0,30.54459
2016-05-14 13:00:00,2016-05-14,2016,135,13,0,0,30.69754
2016-05-14 14:00:00,2016-05-14,2016,135,14,0,0,30.8505
2016-05-14 15:00:00,2016-05-14,2016,135,15,0,0,31.01365
2016-05-14 16:00:00,2016-05-14,2016,135,16,0,0,31.12582
2016-05-14 17:00:00,2016-05-14,2016,135,17,0,0,31.33995
2016-05-14 18:00:00,2016-05-14,2016,135,18,0,0,31.1972
2016-05-14 19:00:00,2016-05-14,2016,135,19,0,0,31.28897
2016-05-14 20:00:00,2016-05-14,2016,135,20,0,0,31.38074
2016-05-14 21:00:00,2016-05-14,2016,135,21,0,0,31.15641
2016-05-14 22:00:00,2016-05-14,2016,135,22,0,0,31.23798
2016-05-14 23:00:00,2016-05-14,2016,135,23,0,0,31.03404
2016-05-15 00:00:00,2016-05-15,2016,136,0,0,0,30.80971
2016-05-15 01:00:00,2016-05-15,2016,136,1,0,0,30.8403
2016-05-15 02:00:00,2016-05-15,2016,136,2,0,0,30.95247
2016-05-15 03:00:00,2016-05-15,2016,136,3,0,0,31.00345
2016-05-15 04:00:00,2016-05-15,2016,136,4,0,0,30.8403
2016-05-15 05:00:00,2016-05-15,2016,136,5,0.0762,0,30.80971
2016-05-15 06:00:00,2016-05-15,2016,136,6,0.0254,0.0762,30.94227
2016-05-15 07:00:00,2016-05-15,2016,136,7,0,0.0254,31.06464
2016-05-15 08:00:00,2016-05-15,2016,136,8,0,0,31.33995
2016-05-15 09:00:00,2016-05-15,2016,136,9,0,0,31.39094
2016-05-15 10:00:00,2016-05-15,2016,136,10,0,0,31.50311
2016-05-15 11:00:00,2016-05-15,2016,136,11,0,0,31.5337
2016-05-15 12:00:00,2016-05-15,2016,136,12,0,0,31.72744
2016-05-15 13:00:00,2016-05-15,2016,136,13,0,0,32.01296
2016-05-15 14:00:00,2016-05-15,2016,136,14,0,0,32.11493
2016-05-15 15:00:00,2016-05-15,2016,136,15,0,0,31.62547
2016-05-15 16:00:00,2016-05-15,2016,136,16,0.1016,0,31.80902
2016-05-15 17:00:00,2016-05-15,2016,136,17,0.0254,0.1016,31.80902
2016-05-15 18:00:00,2016-05-15,2016,136,18,0,0.0254,31.63567
2016-05-15 19:00:00,2016-05-15,2016,136,19,0,0,32.50241
2016-05-15 20:00:00,2016-05-15,2016,136,20,0,0,32.13532
2016-05-15 21:00:00,2016-05-15,2016,136,21,0,0,32.17611
2016-05-15 22:00:00,2016-05-15,2016,136,22,0,0,32.25768
2016-05-15 23:00:00,2016-05-15,2016,136,23,0,0,32.41064
2016-05-16 00:00:00,2016-05-16,2016,137,0,0,0,32.46162
2016-05-16 01:00:00,2016-05-16,2016,137,1,0,0,32.29847
2016-05-16 02:00:00,2016-05-16,2016,137,2,0,0,32.42084
2016-05-16 03:00:00,2016-05-16,2016,137,3,0,0,32.5432
2016-05-16 04:00:00,2016-05-16,2016,137,4,0,0,32.26788
2016-05-16 05:00:00,2016-05-16,2016,137,5,0,0,32.72675
2016-05-16 06:00:00,2016-05-16,2016,137,6,0,0,32.49222
2016-05-16 07:00:00,2016-05-16,2016,137,7,0,0,32.75734
2016-05-16 08:00:00,2016-05-16,2016,137,8,0,0,32.69616
2016-05-16 09:00:00,2016-05-16,2016,137,9,0,0,32.75734
2016-05-16 10:00:00,2016-05-16,2016,137,10,0,0,32.82872
2016-05-16 11:00:00,2016-05-16,2016,137,11,0,0,32.74714
2016-05-16 12:00:00,2016-05-16,2016,137,12,0,0,32.58399
2016-05-16 13:00:00,2016-05-16,2016,137,13,0,0,32.75734
2016-05-16 14:00:00,2016-05-16,2016,137,14,0,0,32.76753
2016-05-16 15:00:00,2016-05-16,2016,137,15,0,0,32.42084
2016-05-16 16:00:00,2016-05-16,2016,137,16,0,0,32.5432
2016-05-16 17:00:00,2016-05-16,2016,137,17,0,0,32.59419
2016-05-16 18:00:00,2016-05-16,2016,137,18,0,0,32.71655
2016-05-16 19:00:00,2016-05-16,2016,137,19,0,0,32.66556
2016-05-16 20:00:00,2016-05-16,2016,137,20,0,0,32.80832
2016-05-16 21:00:00,2016-05-16,2016,137,21,0,0,32.73694
2016-05-16 22:00:00,2016-05-16,2016,137,22,0,0,32.67576
2016-05-16 23:00:00,2016-05-16,2016,137,23,0,0,32.79813
2016-05-17 00:00:00,2016-05-17,2016,138,0,0,0,32.75734
2016-05-17 01:00:00,2016-05-17,2016,138,1,0,0,32.5432
2016-05-17 02:00:00,2016-05-17,2016,138,2,0,0,32.71655
2016-05-17 03:00:00,2016-05-17,2016,138,3,0,0,32.68596
2016-05-17 04:00:00,2016-05-17,2016,138,4,0,0,33.17542
2016-05-17 05:00:00,2016-05-17,2016,138,5,0,0,32.81852
2016-05-17 06:00:00,2016-05-17,2016,138,6,0,0,32.73694
2016-05-17 07:00:00,2016-05-17,2016,138,7,0,0,32.68596
2016-05-17 08:00:00,2016-05-17,2016,138,8,0,0,32.65537
2016-05-17 09:00:00,2016-05-17,2016,138,9,0,0,32.533
2016-05-17 10:00:00,2016-05-17,2016,138,10,0,0,32.5534
2016-05-17 11:00:00,2016-05-17,2016,138,11,0,0,32.79813
2016-05-17 12:00:00,2016-05-17,2016,138,12,0,0,32.60438
2016-05-17 13:00:00,2016-05-17,2016,138,13,0,0,32.5432
2016-05-17 14:00:00,2016-05-17,2016,138,14,0,0,32.5636
2016-05-17 15:00:00,2016-05-17,2016,138,15,0,0,32.5534
2016-05-17 16:00:00,2016-05-17,2016,138,16,0,0,32.44123
2016-05-17 17:00:00,2016-05-17,2016,138,17,0,0,32.62478
2016-05-17 18:00:00,2016-05-17,2016,138,18,0,0,32.44123
2016-05-17 19:00:00,2016-05-17,2016,138,19,0,0,32.59419
2016-05-17 20:00:00,2016-05-17,2016,138,20,0,0,32.533
2016-05-17 21:00:00,2016-05-17,2016,138,21,0,0,32.5432
2016-05-17 22:00:00,2016-05-17,2016,138,22,0,0,32.59419
2016-05-17 23:00:00,2016-05-17,2016,138,23,0,0,32.78793
2016-05-18 00:00:00,2016-05-18,2016,139,0,0,0,32.50241
2016-05-18 01:00:00,2016-05-18,2016,139,1,0,0,32.68596
2016-05-18 02:00:00,2016-05-18,2016,139,2,0,0,32.78793
2016-05-18 03:00:00,2016-05-18,2016,139,3,0,0,32.5636
2016-05-18 04:00:00,2016-05-18,2016,139,4,0,0,32.44123
2016-05-18 05:00:00,2016-05-18,2016,139,5,0,0,32.51261
2016-05-18 06:00:00,2016-05-18,2016,139,6,0,0,32.5636
2016-05-18 07:00:00,2016-05-18,2016,139,7,0,0,32.533
2016-05-18 08:00:00,2016-05-18,2016,139,8,0,0,32.67576
2016-05-18 09:00:00,2016-05-18,2016,139,9,0,0,32.47182
2016-05-18 10:00:00,2016-05-18,2016,139,10,0,0,32.57379
2016-05-18 11:00:00,2016-05-18,2016,139,11,0,0,32.43103
2016-05-18 12:00:00,2016-05-18,2016,139,12,0,0,32.1965
2016-05-18 13:00:00,2016-05-18,2016,139,13,0,0,32.5432
2016-05-18 14:00:00,2016-05-18,2016,139,14,0,0,32.28828
2016-05-18 15:00:00,2016-05-18,2016,139,15,0,0,32.2067
2016-05-18 16:00:00,2016-05-18,2016,139,16,0,0,32.72675
2016-05-18 17:00:00,2016-05-18,2016,139,17,0,0,32.84911
2016-05-18 18:00:00,2016-05-18,2016,139,18,0,0,32.75734
2016-05-18 19:00:00,2016-05-18,2016,139,19,0,0,33.04285
2016-05-18 20:00:00,2016-05-18,2016,139,20,0,0,32.78793
2016-05-18 21:00:00,2016-05-18,2016,139,21,0,0,32.58399
2016-05-18 22:00:00,2016-05-18,2016,139,22,0,0,32.64517
2016-05-18 23:00:00,2016-05-18,2016,139,23,0,0,32.73694
2016-05-19 00:00:00,2016-05-19,2016,140,0,0,0,32.61458
2016-05-19 01:00:00,2016-05-19,2016,140,1,0,0,32.64517
2016-05-19 02:00:00,2016-05-19,2016,140,2,0,0,32.82872
2016-05-19 03:00:00,2016-05-19,2016,140,3,0,0,32.67576
2016-05-19 04:00:00,2016-05-19,2016,140,4,0,0,32.75734
2016-05-19 05:00:00,2016-05-19,2016,140,5,0,0,32.8899
2016-05-19 06:00:00,2016-05-19,2016,140,6,0,0,32.82872
2016-05-19 07:00:00,2016-05-19,2016,140,7,0,0,32.81852
2016-05-19 08:00:00,2016-05-19,2016,140,8,0,0,32.5432
2016-05-19 09:00:00,2016-05-19,2016,140,9,0,0,32.5636
2016-05-19 10:00:00,2016-05-19,2016,140,10,0,0,32.40044
2016-05-19 11:00:00,2016-05-19,2016,140,11,0,0,32.62478
2016-05-19 12:00:00,2016-05-19,2016,140,12,0,0,32.63497
2016-05-19 13:00:00,2016-05-19,2016,140,13,0,0,32.70635
2016-05-19 14:00:00,2016-05-19,2016,140,14,0,0,32.57379
2016-05-19 15:00:00,2016-05-19,2016,140,15,0,0,32.50241
2016-05-19 16:00:00,2016-05-19,2016,140,16,0,0,32.95108
2016-05-19 17:00:00,2016-05-19,2016,140,17,0,0,32.94088
2016-05-19 18:00:00,2016-05-19,2016,140,18,0,0,32.85931
2016-05-19 19:00:00,2016-05-19,2016,140,19,0,0,32.74714
2016-05-19 20:00:00,2016-05-19,2016,140,20,0,0,32.78793
2016-05-19 21:00:00,2016-05-19,2016,140,21,0,0,32.67576
2016-05-19 22:00:00,2016-05-19,2016,140,22,0,0,32.84911
2016-05-19 23:00:00,2016-05-19,2016,140,23,0,0,32.80832
2016-05-20 00:00:00,2016-05-20,2016,141,0,0,0,32.76753
2016-05-20 01:00:00,2016-05-20,2016,141,1,0,0,32.46162
2016-05-20 02:00:00,2016-05-20,2016,141,2,0,0,32.96128
2016-05-20 03:00:00,2016-05-20,2016,141,3,0,0,32.85931
2016-05-20 04:00:00,2016-05-20,2016,141,4,0,0,32.98167
2016-05-20 05:00:00,2016-05-20,2016,141,5,0,0,32.97148
2016-05-20 06:00:00,2016-05-20,2016,141,6,0,0,33.15502
2016-05-20 07:00:00,2016-05-20,2016,141,7,0,0,32.93069
2016-05-20 08:00:00,2016-05-20,2016,141,8,0,0,32.81852
2016-05-20 09:00:00,2016-05-20,2016,141,9,0,0,32.85931
2016-05-20 10:00:00,2016-05-20,2016,141,10,0,0,32.75734
2016-05-20 11:00:00,2016-05-20,2016,141,11,0,0,32.81852
2016-05-20 12:00:00,2016-05-20,2016,141,12,0,0,32.8797
2016-05-20 13:00:00,2016-05-20,2016,141,13,0,0,32.95108
2016-05-20 14:00:00,2016-05-20,2016,141,14,0,0,33.2264
2016-05-20 15:00:00,2016-05-20,2016,141,15,0,0,33.05305
2016-05-20 16:00:00,2016-05-20,2016,141,16,0,0,33.13463
2016-05-20 17:00:00,2016-05-20,2016,141,17,0,0,33.2366
2016-05-20 18:00:00,2016-05-20,2016,141,18,0,0,33.52211
2016-05-20 19:00:00,2016-05-20,2016,141,19,0,0,33.17541
2016-05-20 20:00:00,2016-05-20,2016,141,20,0,0,32.8797
2016-05-20 21:00:00,2016-05-20,2016,141,21,0,0,32.91029
2016-05-20 22:00:00,2016-05-20,2016,141,22,0,0,33.12443
2016-05-20 23:00:00,2016-05-20,2016,141,23,0,0,33.24679
2016-05-21 00:00:00,2016-05-21,2016,142,0,0,0,32.9001
2016-05-21 01:00:00,2016-05-21,2016,142,1,0,0,32.8899
2016-05-21 02:00:00,2016-05-21,2016,142,2,0,0,33.01226
2016-05-21 03:00:00,2016-05-21,2016,142,3,0,0,32.9001
2016-05-21 04:00:00,2016-05-21,2016,142,4,0,0,33.02246
2016-05-21 05:00:00,2016-05-21,2016,142,5,0,0,33.06325
2016-05-21 06:00:00,2016-05-21,2016,142,6,0,0,33.13463
2016-05-21 07:00:00,2016-05-21,2016,142,7,0,0,32.71655
2016-05-21 08:00:00,2016-05-21,2016,142,8,0,0,32.96128
2016-05-21 09:00:00,2016-05-21,2016,142,9,0,0,33.06325
2016-05-21 10:00:00,2016-05-21,2016,142,10,0,0,33.20601
2016-05-21 11:00:00,2016-05-21,2016,142,11,0,0,33.02246
2016-05-21 12:00:00,2016-05-21,2016,142,12,0,0,33.16522
2016-05-21 13:00:00,2016-05-21,2016,142,13,0,0,33.40995
2016-05-21 14:00:00,2016-05-21,2016,142,14,0,0,33.31817
2016-05-21 15:00:00,2016-05-21,2016,142,15,0,0,33.54251
2016-05-21 16:00:00,2016-05-21,2016,142,16,0,0,33.2366
2016-05-21 17:00:00,2016-05-21,2016,142,17,0,0,33.61389
2016-05-21 18:00:00,2016-05-21,2016,142,18,0,0,33.37936
2016-05-21 19:00:00,2016-05-21,2016,142,19,0,0,33.17541
2016-05-21 20:00:00,2016-05-21,2016,142,20,0,0,33.52211
2016-05-21 21:00:00,2016-05-21,2016,142,21,0,0,33.31817
2016-05-21 22:00:00,2016-05-21,2016,142,22,0,0,33.58329
2016-05-21 23:00:00,2016-05-21,2016,142,23,0,0,33.09384
2016-05-22 00:00:00,2016-05-22,2016,143,0,0,0,33.18561
2016-05-22 01:00:00,2016-05-22,2016,143,1,0,0,33.33857
2016-05-22 02:00:00,2016-05-22,2016,143,2,0,0,33.00207
2016-05-22 03:00:00,2016-05-22,2016,143,3,0,0,33.16522
2016-05-22 04:00:00,2016-05-22,2016,143,4,0,0,33.14482
2016-05-22 05:00:00,2016-05-22,2016,143,5,0,0,33.06325
2016-05-22 06:00:00,2016-05-22,2016,143,6,0,0,32.67576
2016-05-22 07:00:00,2016-05-22,2016,143,7,0,0,32.79813
2016-05-22 08:00:00,2016-05-22,2016,143,8,0,0,32.66557
2016-05-22 09:00:00,2016-05-22,2016,143,9,0,0,32.70635
2016-05-22 10:00:00,2016-05-22,2016,143,10,0,0,32.5534
2016-05-22 11:00:00,2016-05-22,2016,143,11,0,0,32.80832
2016-05-22 12:00:00,2016-05-22,2016,143,12,0,0,32.67576
2016-05-22 13:00:00,2016-05-22,2016,143,13,0,0,32.95108
2016-05-22 14:00:00,2016-05-22,2016,143,14,0,0,32.8695
2016-05-22 15:00:00,2016-05-22,2016,143,15,0,0,33.14482
2016-05-22 16:00:00,2016-05-22,2016,143,16,0,0,32.96128
2016-05-22 17:00:00,2016-05-22,2016,143,17,0,0,32.82872
2016-05-22 18:00:00,2016-05-22,2016,143,18,0,0,33.18561
2016-05-22 19:00:00,2016-05-22,2016,143,19,0,0,33.00207
2016-05-22 20:00:00,2016-05-22,2016,143,20,0,0,33.09384
2016-05-22 21:00:00,2016-05-22,2016,143,21,0,0,32.99187
2016-05-22 22:00:00,2016-05-22,2016,143,22,0,0,33.06325
2016-05-22 23:00:00,2016-05-22,2016,143,23,0,0,32.99187
2016-05-23 00:00:00,2016-05-23,2016,144,0,0,0,32.94088
2016-05-23 01:00:00,2016-05-23,2016,144,1,0,0,33.10404
2016-05-23 02:00:00,2016-05-23,2016,144,2,0,0,33.04285
2016-05-23 03:00:00,2016-05-23,2016,144,3,0,0,32.94088
2016-05-23 04:00:00,2016-05-23,2016,144,4,0,0,33.2366
2016-05-23 05:00:00,2016-05-23,2016,144,5,0,0,33.26719
2016-05-23 06:00:00,2016-05-23,2016,144,6,0,0,33.05305
2016-05-23 07:00:00,2016-05-23,2016,144,7,0,0,33.09384
2016-05-23 08:00:00,2016-05-23,2016,144,8,0,0,33.10404
2016-05-23 09:00:00,2016-05-23,2016,144,9,0,0,33.29778
2016-05-23 10:00:00,2016-05-23,2016,144,10,0,0,32.83891
2016-05-23 11:00:00,2016-05-23,2016,144,11,0,0,33.10404
2016-05-23 12:00:00,2016-05-23,2016,144,12,0,0,33.45073
2016-05-23 13:00:00,2016-05-23,2016,144,13,0,0,33.02246
2016-05-23 14:00:00,2016-05-23,2016,144,14,0,0,33.20601
2016-05-23 15:00:00,2016-05-23,2016,144,15,0,0,33.13463
2016-05-23 16:00:00,2016-05-23,2016,144,16,0,0,33.27739
2016-05-23 17:00:00,2016-05-23,2016,144,17,0,0,33.07345
2016-05-23 18:00:00,2016-05-23,2016,144,18,0,0,33.13463
2016-05-23 19:00:00,2016-05-23,2016,144,19,0,0,33.32837
2016-05-23 20:00:00,2016-05-23,2016,144,20,0,0,33.33857
2016-05-23 21:00:00,2016-05-23,2016,144,21,0,0,33.2162
2016-05-23 22:00:00,2016-05-23,2016,144,22,0,0,33.36916
2016-05-23 23:00:00,2016-05-23,2016,144,23,0,0,33.36916
2016-05-24 00:00:00,2016-05-24,2016,145,0,0,0,33.15502
2016-05-24 01:00:00,2016-05-24,2016,145,1,0,0,33.49152
2016-05-24 02:00:00,2016-05-24,2016,145,2,0,0,33.17541
2016-05-24 03:00:00,2016-05-24,2016,145,3,0,0,33.15502
2016-05-24 04:00:00,2016-05-24,2016,145,4,0,0,32.99187
2016-05-24 05:00:00,2016-05-24,2016,145,5,0,0,33.31817
2016-05-24 06:00:00,2016-05-24,2016,145,6,0,0,33.18561
2016-05-24 07:00:00,2016-05-24,2016,145,7,0,0,33.19581
2016-05-24 08:00:00,2016-05-24,2016,145,8,0,0,33.28758
2016-05-24 09:00:00,2016-05-24,2016,145,9,0,0,33.15502
2016-05-24 10:00:00,2016-05-24,2016,145,10,0,0,33.09384
2016-05-24 11:00:00,2016-05-24,2016,145,11,0,0,33.29778
2016-05-24 12:00:00,2016-05-24,2016,145,12,0,0,33.18561
2016-05-24 13:00:00,2016-05-24,2016,145,13,0,0,33.06325
2016-05-24 14:00:00,2016-05-24,2016,145,14,0,0,33.35896
2016-05-24 15:00:00,2016-05-24,2016,145,15,0,0,33.06325
2016-05-24 16:00:00,2016-05-24,2016,145,16,0,0,33.44054
2016-05-24 17:00:00,2016-05-24,2016,145,17,0,0,33.32837
2016-05-24 18:00:00,2016-05-24,2016,145,18,0,0,33.38955
2016-05-24 19:00:00,2016-05-24,2016,145,19,0,0,33.29778
2016-05-24 20:00:00,2016-05-24,2016,145,20,0,0,33.15502
2016-05-24 21:00:00,2016-05-24,2016,145,21,0,0,33.38955
2016-05-24 22:00:00,2016-05-24,2016,145,22,0,0,33.32837
2016-05-24 23:00:00,2016-05-24,2016,145,23,0,0,33.59349
2016-05-25 00:00:00,2016-05-25,2016,146,0,0,0,33.45073
2016-05-25 01:00:00,2016-05-25,2016,146,1,0,0,33.52211
2016-05-25 02:00:00,2016-05-25,2016,146,2,0,0,33.5527
2016-05-25 03:00:00,2016-05-25,2016,146,3,0,0,33.39975
2016-05-25 04:00:00,2016-05-25,2016,146,4,0,0,33.11423
2016-05-25 05:00:00,2016-05-25,2016,146,5,0,0,33.19581
2016-05-25 06:00:00,2016-05-25,2016,146,6,0,0,33.47113
2016-05-25 07:00:00,2016-05-25,2016,146,7,0,0,33.40995
2016-05-25 08:00:00,2016-05-25,2016,146,8,0,0,33.5629
2016-05-25 09:00:00,2016-05-25,2016,146,9,0,0,33.17541
2016-05-25 10:00:00,2016-05-25,2016,146,10,0,0,33.2366
2016-05-25 11:00:00,2016-05-25,2016,146,11,0,0,33.58329
2016-05-25 12:00:00,2016-05-25,2016,146,12,0,0,33.49152
2016-05-25 13:00:00,2016-05-25,2016,146,13,0,0,33.47113
2016-05-25 14:00:00,2016-05-25,2016,146,14,0,0,33.92999
2016-05-25 15:00:00,2016-05-25,2016,146,15,0,0,33.65467
2016-05-25 16:00:00,2016-05-25,2016,146,16,0,0,33.58329
2016-05-25 17:00:00,2016-05-25,2016,146,17,0,0,33.94019
2016-05-25 18:00:00,2016-05-25,2016,146,18,0,0,33.82802
2016-05-25 19:00:00,2016-05-25,2016,146,19,0,0,33.80763
2016-05-25 20:00:00,2016-05-25,2016,146,20,0,0,33.69546
2016-05-25 21:00:00,2016-05-25,2016,146,21,0,0,33.33857
2016-05-25 22:00:00,2016-05-25,2016,146,22,0,0,33.48133
2016-05-25 23:00:00,2016-05-25,2016,146,23,0,0,33.48132
2016-05-26 00:00:00,2016-05-26,2016,147,0,0,0,33.54251
2016-05-26 01:00:00,2016-05-26,2016,147,1,0,0,33.45073
2016-05-26 02:00:00,2016-05-26,2016,147,2,0,0,33.37936
2016-05-26 03:00:00,2016-05-26,2016,147,3,0,0,33.51192
2016-05-26 04:00:00,2016-05-26,2016,147,4,0,0,33.66487
2016-05-26 05:00:00,2016-05-26,2016,147,5,0,0,33.75664
2016-05-26 06:00:00,2016-05-26,2016,147,6,0,0,33.52211
2016-05-26 07:00:00,2016-05-26,2016,147,7,0,0,33.74645
2016-05-26 08:00:00,2016-05-26,2016,147,8,0,0,33.42014
2016-05-26 09:00:00,2016-05-26,2016,147,9,0,0,33.64448
2016-05-26 10:00:00,2016-05-26,2016,147,10,0,0,33.34876
2016-05-26 11:00:00,2016-05-26,2016,147,11,0,0,33.59349
2016-05-26 12:00:00,2016-05-26,2016,147,12,0,0,33.40995
2016-05-26 13:00:00,2016-05-26,2016,147,13,0,0,33.60369
2016-05-26 14:00:00,2016-05-26,2016,147,14,0,0,33.54251
2016-05-26 15:00:00,2016-05-26,2016,147,15,0,0,33.38955
2016-05-26 16:00:00,2016-05-26,2016,147,16,0,0,33.78724
2016-05-26 17:00:00,2016-05-26,2016,147,17,0,0,33.61389
2016-05-26 18:00:00,2016-05-26,2016,147,18,0,0,33.8994
2016-05-26 19:00:00,2016-05-26,2016,147,19,0,0,33.61389
2016-05-26 20:00:00,2016-05-26,2016,147,20,0,0,33.62408
2016-05-26 21:00:00,2016-05-26,2016,147,21,0,0,33.33857
2016-05-26 22:00:00,2016-05-26,2016,147,22,0,0,33.58329
2016-05-26 23:00:00,2016-05-26,2016,147,23,0,0,33.75664
2016-05-27 00:00:00,2016-05-27,2016,148,0,0,0,33.51192
2016-05-27 01:00:00,2016-05-27,2016,148,1,0,0,33.64448
2016-05-27 02:00:00,2016-05-27,2016,148,2,0,0,33.5629
2016-05-27 03:00:00,2016-05-27,2016,148,3,0,0,33.75664
2016-05-27 04:00:00,2016-05-27,2016,148,4,0,0,33.5629
2016-05-27 05:00:00,2016-05-27,2016,148,5,0,0,33.28758
2016-05-27 06:00:00,2016-05-27,2016,148,6,0,0,33.26719
2016-05-27 07:00:00,2016-05-27,2016,148,7,0,0,33.39975
2016-05-27 08:00:00,2016-05-27,2016,148,8,0,0,33.05305
2016-05-27 09:00:00,2016-05-27,2016,148,9,0,0,33.2264
2016-05-27 10:00:00,2016-05-27,2016,148,10,0,0,33.33857
2016-05-27 11:00:00,2016-05-27,2016,148,11,0.0254,0,33.37936
2016-05-27 12:00:00,2016-05-27,2016,148,12,0,0.0254,32.78793
2016-05-27 13:00:00,2016-05-27,2016,148,13,0.0508,0,33.2162
2016-05-27 14:00:00,2016-05-27,2016,148,14,0,0.0508,33.10404
2016-05-27 15:00:00,2016-05-27,2016,148,15,0,0,33.20601
2016-05-27 16:00:00,2016-05-27,2016,148,16,0,0,33.20601
2016-05-27 17:00:00,2016-05-27,2016,148,17,0,0,33.54251
2016-05-27 18:00:00,2016-05-27,2016,148,18,0,0,33.25699
2016-05-27 19:00:00,2016-05-27,2016,148,19,0,0,33.42014
2016-05-27 20:00:00,2016-05-27,2016,148,20,0,0,33.64448
2016-05-27 21:00:00,2016-05-27,2016,148,21,0,0,33.5629
2016-05-27 22:00:00,2016-05-27,2016,148,22,0,0,33.80763
2016-05-27 23:00:00,2016-05-27,2016,148,23,0,0,33.58329
2016-05-28 00:00:00,2016-05-28,2016,149,0,0,0,33.39975
2016-05-28 01:00:00,2016-05-28,2016,149,1,0,0,33.51192
2016-05-28 02:00:00,2016-05-28,2016,149,2,0,0,33.32837
2016-05-28 03:00:00,2016-05-28,2016,149,3,0,0,33.09384
2016-05-28 04:00:00,2016-05-28,2016,149,4,0,0,33.27738
2016-05-28 05:00:00,2016-05-28,2016,149,5,0,0,33.5527
2016-05-28 06:00:00,2016-05-28,2016,149,6,0,0,33.53231
